ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
LPCRoy,0,35,0.0,3,7,,1313030758,1450828886
LPDKATZ4774,0,1,0.0,1,0,,1309193761,
LPGunderson,0,1,0.0,1,0,,1415117272,1415117619
LPTS,0,504,1.0,7,449,,1191905744,
lPrentice,,5,0.0,1,2,,1328374855,1450207814
lp251,,15,0.0,0,14,,1349881204,1450207814
lp33,0,1,0.0,39,0,,1337578249,1452903053
lp456,0,7,0.0,0,1,"Hi I'm Dax. Feel free to drop a line at any time.",1245423257,1452887978
lpage,,338,0.0,9,11,"https://www.klittlepage.com<p>echo &quot;a2VsbHkubGl0dGxlcGFnZUBnbWFpbC5jb20K&quot; | base64 --decode<p>[ my public key: https://keybase.io/klittlepage; my proof: https://keybase.io/klittlepage/sigs/rwf5jZM7Wj6iCWAfmRwBOcpf6yhp9-doldqP31CVOiA ]",1367325557,1450822536
lpagg,0,1,0.0,2,0,,1338652778,1452903391
lpai,0,1,0.0,0,1,"Website: http://qitvideo.com\nTwitter: @qitvideo\nFacebook: http://facebook.com/qitvideo",1346654569,1452905745
lpaone,0,1,0.0,0,0,"Co-founder of Stroom. www.stroomnews.com",1444869426,1453174158
lpap,0,1,0.0,1,0,,1280159689,1452889628
lpaper,0,2,0.0,2,0,,1320707981,1452898305
lpappone,,1,0.0,0,1,,1412178942,1450207814
lparry,,297,2.22727,4,89,,1289266972,1450207814
lpaul,0,2,0.0,1,0,,1376581353,1452915536
lpauls,0,7,0.0,0,1,,1339012051,1452903391
lpcrealmadrid,,16,0.0,4,5,,1381198744,1450267840
lpcutler,0,2,0.0,0,2,,1288899281,1452890491
lpcyusa,0,-2,0.0,1,1,,1325931228,1452899390
lpdahito,0,10,0.0,1,2,"I am a web developer/entrepreneur from Montreal, Canada who has a passion for clean code and disruptive technology.",1280288693,1452889673
lpdunn,0,1,0.0,1,0,,1321738779,1452898481
lpeancovschi,,1,0.0,0,1,,1407704449,1450207814
lpecherski,0,1,0.0,2,0,,1335452901,1452903452
lpedrosa,0,1,0.0,0,0,,1435322531,1453170227
lpellegr,0,4,0.0,0,0,,1440076407,1453171708
lpellis,,14,0.0,2,15,,1187380867,1426024001
lpelszyn,0,1,0.0,0,1,,1397648548,1452923181
lpender,0,2,0.0,0,0,,1438959902,1453171370
lpenz,0,3,0.0,1,0,,1386166321,1452919341
lpereira74,0,6,0.0,25,6,,1207132008,1207132008
lpereria74,0,2,0.0,1,0,,1206831950,1206831950
lperrin,0,2,0.0,0,2,,1312214097,1452895452
lpeters,0,1,0.0,0,0,,1424525134,1453166463
lpetit,0,5,0.0,0,4,,1269506378,1452889012
lpetrazickis,0,2,0.0,0,0,"My blog: http://lpetr.org/blog/<p>I'm on Twitter: @leonsp",1243990801,1452888374
lpgauth,,893,3.52273,23,356,"Director Product Engineering @ AdGear<p>http://github.com/lpgauth<p>lp at adgear dot com",1205795272,1451687444
lpgeffen,0,2,0.0,0,1,,1270236287,1452889058
lphiechim15,0,1,0.0,1,1,,1296798230,1452892218
lphilips54,,5,0.0,0,6,,1419289710,1450267840
lpi,0,2,0.0,1,0,,1303328182,1452893433
lpiloto,0,1,0.0,1,0,,1350913931,1452906900
lpinca,,47,0.0,2,16,,1355755650,1450207814
lpino,0,1,0.0,0,0,,1421879792,1453165463
lpistorio,0,1,0.0,2,0,,1308759546,1452894473
lplanas,0,1,0.0,1,0,,1398102703,1452923410
lplotni,0,8,0.0,0,0,,1450182109,1453174562
lplplplplp,,25,0.0,0,4,,1397970908,1450207814
lplvlsl,0,1,0.0,1,0,,1379164371,1452916938
lpm,0,1,0.0,0,1,"CoFounder: iDar\nCEO for Kiputers. www.kiputers.com\nResume: http://sites.google.com/site/maloneysfamilywebsite/",1254349218,1452889775
lpm25,,4,0.0,0,1,,1419482902,1450267840
lpman,,127,0.0,47,1,,1391374073,1452775855
lpmay,,35,0.0,1,15,,1377659544,1451399240
lpmirage,0,1,0.0,0,1,,1339503006,1452903452
lpnotes,,44,0.0,25,13,,1308240205,1451789040
lpo99,0,1,0.0,2,0,,1309545954,1452894620
lpoisson,0,1,0.0,0,0,,1300800767,1453175176
lpolak,0,5,0.0,0,1,,1187898872,1187898872
lpolovets,,2162,3.45455,93,362,"2nd non-founding engineer at LinkedIn => Engineer at Google => Early engineer at Factual => General Partner at Susa Ventures.<p>Blog: http://codingvc.com<p>AngelList: https://angel.co/lpolovets",1239988554,1451024551
lpomfrey,0,1,0.0,0,0,,1375864598,1453175263
lporter,0,1,0.0,2,0,,1368046575,1452912241
lportion,,30,0.0,2,27,"C#, JavaScript & Haxe developer, functional programming enthusiast (Clojure & F#).",1380282809,1450207814
lportnoff,0,1,0.0,0,0,,1259838796,1452888609
lpr4,0,74,0.0,1,1,,1239125656,1452889212
lprabhu,0,1,0.0,14,0,,1321123597,1452898376
lpress,0,1,0.0,0,0,,1441632892,1453172187
lprez,,16,0.0,4,12,,1411314669,1450207814
lprincehouse,0,4,0.0,0,2,,1337509386,1452903053
lproven,,3,0.0,0,1,"Tall dark black-clad atheist skeptic biker SF fan; writes and fixes computers for a living.<p>http://lproven.livejournal.com/profile",1388410284,1450207814
lprubin,,128,3.12,5,41,www.smoothconversion.com,1324519174,1450207814
lps2,0,2,0.0,0,0,,1435775821,1453170363
lps24,0,6,0.0,0,1,,1323641960,1452898858
lps41,,33,0.0,1,16,,1327344368,1451929995
lpsmith,,5,0.0,0,5,,1244624927,1450207814
lpsoft,0,2,0.0,1,1,,1396974414,1452922845
lpsz,,1100,0.0,10,99,Lurking.,1391449647,1452460390
lpt2ee,0,1,0.0,0,1,,1287186062,1452890226
lptr,,1,0.0,2,0,,1361144034,1450207814
lpvn,0,10,0.0,0,5,,1369077561,1452912657
lpvu,0,1,0.0,0,0,,1427789650,1453167644
lpw25,,102,0.0,2,40,,1392338900,1452237639
lpwaterhouse,0,1,0.0,0,2,,1395256623,1452923931
